Date,RestaurantID,Footfall,Revenue,Month
2022-04-10,445,21,108.15,2
2022-04-10,446,39,162.63,2
2022-04-10,447,83,487.21,2
2022-04-10,448,46,187.22,2
2022-04-10,449,110,562.1,2
2022-04-10,895,101,448.44,2
2022-04-10,896,34,199.24,2
2022-04-10,897,116,668.16,2
2022-04-10,898,7,29.54,2
2022-04-10,899,47,265.55,2
2022-04-10,1345,110,517,2
2022-04-10,1346,15,87.75,2
2022-04-10,1347,8,35.28,2
2022-04-10,1348,30,126.9,2
2022-04-10,1349,3,14.31,2
2022-04-10,1801,74,407.74,2
2022-04-10,1802,34,172.72,2
2022-04-10,1803,40,174,2
2022-04-10,1804,75,444,2
2022-04-10,1805,93,519.87,2
2022-04-11,445,21,108.15,2
2022-04-11,446,43,179.31,2
2022-04-11,447,78,457.86,2
2022-04-11,448,75,305.25,2
2022-04-11,449,88,449.68,2
2022-04-11,895,55,244.2,2
2022-04-11,896,52,304.72,2
2022-04-11,897,51,293.76,2
2022-04-11,898,35,147.7,2
2022-04-11,899,65,367.25,2
2022-04-11,1345,46,216.2,2
2022-04-11,1346,14,81.9,2
2022-04-11,1347,28,123.48,2
2022-04-11,1348,15,63.45,2
2022-04-11,1349,13,62.01,2
2022-04-11,1801,123,677.73,2
2022-04-11,1802,38,193.04,2
2022-04-11,1803,23,100.05,2
2022-04-11,1804,20,118.4,2
2022-04-11,1805,92,514.28,2
2022-04-12,445,17,87.55,2
2022-04-12,446,37,154.29,2
2022-04-12,447,70,410.9,2
2022-04-12,448,78,317.46,2
2022-04-12,449,91,465.01,2
2022-04-12,895,59,261.96,2
2022-04-12,896,52,304.72,2
2022-04-12,897,60,345.6,2
2022-04-12,898,36,151.92,2
2022-04-12,899,66,372.9,2
2022-04-12,1345,50,235,2
2022-04-12,1346,19,111.15,2
2022-04-12,1347,27,119.07,2
2022-04-12,1348,17,71.91,2
2022-04-12,1349,16,76.32,2
2022-04-12,1801,126,694.26,2
2022-04-12,1802,35,177.8,2
2022-04-12,1803,19,82.65,2
2022-04-12,1804,18,106.56,2
2022-04-12,1805,79,441.61,2
2022-04-13,445,20,103,2
2022-04-13,446,40,166.8,2
2022-04-13,447,64,375.68,2
2022-04-13,448,87,354.09,2
2022-04-13,449,83,424.13,2
2022-04-13,895,65,288.6,2
2022-04-13,896,51,298.86,2
2022-04-13,897,47,270.72,2
2022-04-13,898,35,147.7,2
2022-04-13,899,74,418.1,2
2022-04-13,1345,37,173.9,2
2022-04-13,1346,14,81.9,2
2022-04-13,1347,26,114.66,2
2022-04-13,1348,17,71.91,2
2022-04-13,1349,15,71.55,2
2022-04-13,1801,119,655.69,2
2022-04-13,1802,38,193.04,2
2022-04-13,1803,22,95.7,2
2022-04-13,1804,19,112.48,2
2022-04-13,1805,85,475.15,2
2022-04-14,445,21,108.15,2
2022-04-14,446,47,195.99,2
2022-04-14,447,77,451.99,2
2022-04-14,448,85,345.95,2
2022-04-14,449,86,439.46,2
2022-04-14,895,63,279.72,2
2022-04-14,896,50,293,2
2022-04-14,897,54,311.04,2
2022-04-14,898,32,135.04,2
2022-04-14,899,72,406.8,2
2022-04-14,1345,49,230.3,2
2022-04-14,1346,14,81.9,2
2022-04-14,1347,28,123.48,2
2022-04-14,1348,13,54.99,2
2022-04-14,1349,12,57.24,2
2022-04-14,1801,126,694.26,2
2022-04-14,1802,41,208.28,2
2022-04-14,1803,21,91.35,2
2022-04-14,1804,23,136.16,2
2022-04-14,1805,83,463.97,2
2022-04-15,445,17,87.55,2
2022-04-15,446,40,166.8,2
2022-04-15,447,72,422.64,2
2022-04-15,448,86,350.02,2
2022-04-15,449,90,459.9,2
2022-04-15,895,54,239.76,2
2022-04-15,896,53,310.58,2
2022-04-15,897,44,253.44,2
2022-04-15,898,37,156.14,2
2022-04-15,899,66,372.9,2
2022-04-15,1345,46,216.2,2
2022-04-15,1346,16,93.6,2
2022-04-15,1347,29,127.89,2
2022-04-15,1348,13,54.99,2
2022-04-15,1349,14,66.78,2
2022-04-15,1801,121,666.71,2
2022-04-15,1802,43,218.44,2
2022-04-15,1803,25,108.75,2
2022-04-15,1804,24,142.08,2
2022-04-15,1805,83,463.97,2
2022-04-16,445,20,103,2
2022-04-16,446,35,145.95,2
2022-04-16,447,73,428.51,2
2022-04-16,448,80,325.6,2
2022-04-16,449,103,526.33,2
2022-04-16,895,104,461.76,2
2022-04-16,896,41,240.26,2
2022-04-16,897,107,616.32,2
2022-04-16,898,15,63.3,2
2022-04-16,899,54,305.1,2
2022-04-16,1345,81,380.7,2
2022-04-16,1346,5,29.25,2
2022-04-16,1347,5,22.05,2
2022-04-16,1348,37,156.51,2
2022-04-16,1349,5,23.85,2
2022-04-16,1801,85,468.35,2
2022-04-16,1802,28,142.24,2
2022-04-16,1803,35,152.25,2
2022-04-16,1804,67,396.64,2
2022-04-16,1805,79,441.61,2
2022-04-17,445,21,108.15,2
2022-04-17,446,31,129.27,2
2022-04-17,447,86,504.82,2
2022-04-17,448,56,227.92,2
2022-04-17,449,103,526.33,2
2022-04-17,895,104,461.76,2
2022-04-17,896,31,181.66,2
2022-04-17,897,124,714.24,2
2022-04-17,898,17,71.74,2
2022-04-17,899,46,259.9,2
2022-04-17,1345,96,451.2,2
2022-04-17,1346,13,76.05,2
2022-04-17,1347,13,57.33,2
2022-04-17,1348,30,126.9,2
2022-04-17,1349,6,28.62,2
2022-04-17,1801,80,440.8,2
2022-04-17,1802,30,152.4,2
2022-04-17,1803,33,143.55,2
2022-04-17,1804,81,479.52,2
2022-04-17,1805,84,469.56,2
2022-04-18,445,18,92.7,2
2022-04-18,446,40,166.8,2
2022-04-18,447,69,405.03,2
2022-04-18,448,72,293.04,2
2022-04-18,449,81,413.91,2
2022-04-18,895,56,248.64,2
2022-04-18,896,50,293,2
2022-04-18,897,52,299.52,2
2022-04-18,898,35,147.7,2
2022-04-18,899,68,384.2,2
2022-04-18,1345,46,216.2,2
2022-04-18,1346,17,99.45,2
2022-04-18,1347,28,123.48,2
2022-04-18,1348,16,67.68,2
2022-04-18,1349,14,66.78,2
2022-04-18,1801,113,622.63,2
2022-04-18,1802,38,193.04,2
2022-04-18,1803,27,117.45,2
2022-04-18,1804,27,159.84,2
2022-04-18,1805,89,497.51,2
2022-04-19,445,20,103,2
2022-04-19,446,35,145.95,2
2022-04-19,447,70,410.9,2
2022-04-19,448,80,325.6,2
2022-04-19,449,86,439.46,2
2022-04-19,895,56,248.64,2
2022-04-19,896,51,298.86,2
2022-04-19,897,62,357.12,2
2022-04-19,898,35,147.7,2
2022-04-19,899,66,372.9,2
2022-04-19,1345,48,225.6,2
2022-04-19,1346,18,105.3,2
2022-04-19,1347,28,123.48,2
2022-04-19,1348,18,76.14,2
2022-04-19,1349,12,57.24,2
2022-04-19,1801,123,677.73,2
2022-04-19,1802,39,198.12,2
2022-04-19,1803,26,113.1,2
2022-04-19,1804,15,88.8,2
2022-04-19,1805,83,463.97,2
2022-04-20,445,18,92.7,2
2022-04-20,446,44,183.48,2
2022-04-20,447,76,446.12,2
2022-04-20,448,83,337.81,2
2022-04-20,449,82,419.02,2
2022-04-20,895,58,257.52,2
2022-04-20,896,50,293,2
2022-04-20,897,57,328.32,2
2022-04-20,898,35,147.7,2
2022-04-20,899,72,406.8,2
2022-04-20,1345,46,216.2,2
2022-04-20,1346,14,81.9,2
2022-04-20,1347,26,114.66,2
2022-04-20,1348,22,93.06,2
2022-04-20,1349,14,66.78,2
2022-04-20,1801,114,628.14,2
2022-04-20,1802,40,203.2,2
2022-04-20,1803,25,108.75,2
2022-04-20,1804,20,118.4,2
2022-04-20,1805,83,463.97,2
2022-04-21,445,19,97.85,2
2022-04-21,446,40,166.8,2
2022-04-21,447,65,381.55,2
2022-04-21,448,81,329.67,2
2022-04-21,449,86,439.46,2
2022-04-21,895,57,253.08,2
2022-04-21,896,44,257.84,2
2022-04-21,897,50,288,2
2022-04-21,898,33,139.26,2
2022-04-21,899,68,384.2,2
2022-04-21,1345,47,220.9,2
2022-04-21,1346,16,93.6,2
2022-04-21,1347,24,105.84,2
2022-04-21,1348,12,50.76,2
2022-04-21,1349,13,62.01,2
2022-04-21,1801,122,672.22,2
2022-04-21,1802,42,213.36,2
2022-04-21,1803,26,113.1,2
2022-04-21,1804,21,124.32,2
2022-04-21,1805,87,486.33,2
2022-04-22,445,20,103,2
2022-04-22,446,43,179.31,2
2022-04-22,447,66,387.42,2
2022-04-22,448,81,329.67,2
2022-04-22,449,92,470.12,2
2022-04-22,895,61,270.84,2
2022-04-22,896,52,304.72,2
2022-04-22,897,51,293.76,2
2022-04-22,898,37,156.14,2
2022-04-22,899,61,344.65,2
2022-04-22,1345,44,206.8,2
2022-04-22,1346,14,81.9,2
2022-04-22,1347,25,110.25,2
2022-04-22,1348,16,67.68,2
2022-04-22,1349,15,71.55,2
2022-04-22,1801,117,644.67,2
2022-04-22,1802,40,203.2,2
2022-04-22,1803,25,108.75,2
2022-04-22,1804,18,106.56,2
2022-04-22,1805,90,503.1,2
2022-04-23,445,19,97.85,2
2022-04-23,446,41,170.97,2
2022-04-23,447,76,446.12,2
2022-04-23,448,71,288.97,2
2022-04-23,449,95,485.45,2
2022-04-23,895,88,390.72,2
2022-04-23,896,37,216.82,2
2022-04-23,897,93,535.68,2
2022-04-23,898,12,50.64,2
2022-04-23,899,51,288.15,2
2022-04-23,1345,85,399.5,2
2022-04-23,1346,15,87.75,2
2022-04-23,1347,6,26.46,2
2022-04-23,1348,37,156.51,2
2022-04-23,1349,3,14.31,2
2022-04-23,1801,72,396.72,2
2022-04-23,1802,33,167.64,2
2022-04-23,1803,31,134.85,2
2022-04-23,1804,62,367.04,2
2022-04-23,1805,73,408.07,2
2022-04-24,445,16,82.4,2
2022-04-24,446,35,145.95,2
2022-04-24,447,87,510.69,2
2022-04-24,448,51,207.57,2
2022-04-24,449,116,592.76,2
2022-04-24,895,83,368.52,2
2022-04-24,896,28,164.08,2
2022-04-24,897,118,679.68,2
2022-04-24,898,12,50.64,2
2022-04-24,899,51,288.15,2
2022-04-24,1345,90,423,2
2022-04-24,1346,15,87.75,2
2022-04-24,1347,8,35.28,2
2022-04-24,1348,34,143.82,2
2022-04-24,1349,4,19.08,2
2022-04-24,1801,72,396.72,2
2022-04-24,1802,33,167.64,2
2022-04-24,1803,35,152.25,2
2022-04-24,1804,76,449.92,2
2022-04-24,1805,88,491.92,2
2022-04-25,445,20,103,2
2022-04-25,446,44,183.48,2
2022-04-25,447,71,416.77,2
2022-04-25,448,83,337.81,2
2022-04-25,449,81,413.91,2
2022-04-25,895,59,261.96,2
2022-04-25,896,56,328.16,2
2022-04-25,897,54,311.04,2
2022-04-25,898,35,147.7,2
2022-04-25,899,70,395.5,2
2022-04-25,1345,44,206.8,2
2022-04-25,1346,13,76.05,2
2022-04-25,1347,26,114.66,2
2022-04-25,1348,18,76.14,2
2022-04-25,1349,13,62.01,2
2022-04-25,1801,125,688.75,2
2022-04-25,1802,34,172.72,2
2022-04-25,1803,23,100.05,2
2022-04-25,1804,23,136.16,2
2022-04-25,1805,95,531.05,2
2022-04-26,445,22,113.3,2
2022-04-26,446,36,150.12,2
2022-04-26,447,74,434.38,2
2022-04-26,448,77,313.39,2
2022-04-26,449,89,454.79,2
2022-04-26,895,53,235.32,2
2022-04-26,896,52,304.72,2
2022-04-26,897,59,339.84,2
2022-04-26,898,36,151.92,2
2022-04-26,899,69,389.85,2
2022-04-26,1345,40,188,2
2022-04-26,1346,15,87.75,2
2022-04-26,1347,29,127.89,2
2022-04-26,1348,20,84.6,2
2022-04-26,1349,13,62.01,2
2022-04-26,1801,120,661.2,2
2022-04-26,1802,40,203.2,2
2022-04-26,1803,26,113.1,2
2022-04-26,1804,24,142.08,2
2022-04-26,1805,83,463.97,2
2022-04-27,445,20,103,2
2022-04-27,446,47,195.99,2
2022-04-27,447,70,410.9,2
2022-04-27,448,85,345.95,2
2022-04-27,449,89,454.79,2
2022-04-27,895,53,235.32,2
2022-04-27,896,53,310.58,2
2022-04-27,897,48,276.48,2
2022-04-27,898,35,147.7,2
2022-04-27,899,65,367.25,2
2022-04-27,1345,37,173.9,2
2022-04-27,1346,13,76.05,2
2022-04-27,1347,25,110.25,2
2022-04-27,1348,20,84.6,2
2022-04-27,1349,14,66.78,2
2022-04-27,1801,112,617.12,2
2022-04-27,1802,37,187.96,2
2022-04-27,1803,26,113.1,2
2022-04-27,1804,19,112.48,2
2022-04-27,1805,92,514.28,2
2022-04-28,445,20,103,2
2022-04-28,446,42,175.14,2
2022-04-28,447,76,446.12,2
2022-04-28,448,85,345.95,2
2022-04-28,449,85,434.35,2
2022-04-28,895,59,261.96,2
2022-04-28,896,50,293,2
2022-04-28,897,56,322.56,2
2022-04-28,898,33,139.26,2
2022-04-28,899,69,389.85,2
2022-04-28,1345,46,216.2,2
2022-04-28,1346,13,76.05,2
2022-04-28,1347,27,119.07,2
2022-04-28,1348,16,67.68,2
2022-04-28,1349,14,66.78,2
2022-04-28,1801,118,650.18,2
2022-04-28,1802,41,208.28,2
2022-04-28,1803,22,95.7,2
2022-04-28,1804,21,124.32,2
2022-04-28,1805,85,475.15,2
2022-04-29,445,23,118.45,2
2022-04-29,446,44,183.48,2
2022-04-29,447,71,416.77,2
2022-04-29,448,87,354.09,2
2022-04-29,449,87,444.57,2
2022-04-29,895,71,315.24,2
2022-04-29,896,47,275.42,2
2022-04-29,897,51,293.76,2
2022-04-29,898,37,156.14,2
2022-04-29,899,70,395.5,2
2022-04-29,1345,37,173.9,2
2022-04-29,1346,15,87.75,2
2022-04-29,1347,25,110.25,2
2022-04-29,1348,15,63.45,2
2022-04-29,1349,14,66.78,2
2022-04-29,1801,114,628.14,2
2022-04-29,1802,43,218.44,2
2022-04-29,1803,22,95.7,2
2022-04-29,1804,19,112.48,2
2022-04-29,1805,80,447.2,2
2022-04-30,445,14,72.1,2
2022-04-30,446,42,175.14,2
2022-04-30,447,86,504.82,2
2022-04-30,448,71,288.97,2
2022-04-30,449,96,490.56,2
2022-04-30,895,102,452.88,2
2022-04-30,896,36,210.96,2
2022-04-30,897,101,581.76,2
2022-04-30,898,13,54.86,2
2022-04-30,899,63,355.95,2
2022-04-30,1345,97,455.9,2
2022-04-30,1346,11,64.35,2
2022-04-30,1347,6,26.46,2
2022-04-30,1348,27,114.21,2
2022-04-30,1349,4,19.08,2
2022-04-30,1801,82,451.82,2
2022-04-30,1802,31,157.48,2
2022-04-30,1803,30,130.5,2
2022-04-30,1804,76,449.92,2
2022-04-30,1805,90,503.1,2
2022-05-01,445,12,61.8,3
2022-05-01,446,35,145.95,3
2022-05-01,447,86,504.82,3
2022-05-01,448,57,231.99,3
2022-05-01,449,113,577.43,3
2022-05-01,895,75,333,3
2022-05-01,896,25,146.5,3
2022-05-01,897,107,616.32,3
2022-05-01,898,10,42.2,3
2022-05-01,899,55,310.75,3
2022-05-01,1345,109,512.3,3
2022-05-01,1346,13,76.05,3
2022-05-01,1347,11,48.51,3
2022-05-01,1348,28,118.44,3
2022-05-01,1349,6,28.62,3
2022-05-01,1801,76,418.76,3
2022-05-01,1802,20,101.6,3
2022-05-01,1803,41,178.35,3
2022-05-01,1804,50,296,3
2022-05-01,1805,89,497.51,3
2022-05-02,445,15,77.25,3
2022-05-02,446,39,162.63,3
2022-05-02,447,77,451.99,3
2022-05-02,448,81,329.67,3
2022-05-02,449,87,444.57,3
2022-05-02,895,57,253.08,3
2022-05-02,896,51,298.86,3
2022-05-02,897,63,362.88,3
2022-05-02,898,37,156.14,3
2022-05-02,899,65,367.25,3
2022-05-02,1345,40,188,3
2022-05-02,1346,16,93.6,3
2022-05-02,1347,27,119.07,3
2022-05-02,1348,17,71.91,3
2022-05-02,1349,15,71.55,3
2022-05-02,1801,117,644.67,3
2022-05-02,1802,34,172.72,3
2022-05-02,1803,23,100.05,3
2022-05-02,1804,19,112.48,3
2022-05-02,1805,96,536.64,3
2022-05-03,445,18,92.7,3
2022-05-03,446,44,183.48,3
2022-05-03,447,71,416.77,3
2022-05-03,448,76,309.32,3
2022-05-03,449,92,470.12,3
2022-05-03,895,66,293.04,3
2022-05-03,896,48,281.28,3
2022-05-03,897,54,311.04,3
2022-05-03,898,36,151.92,3
2022-05-03,899,75,423.75,3
2022-05-03,1345,44,206.8,3
2022-05-03,1346,16,93.6,3
2022-05-03,1347,28,123.48,3
2022-05-03,1348,19,80.37,3
2022-05-03,1349,13,62.01,3
2022-05-03,1801,112,617.12,3
2022-05-03,1802,45,228.6,3
2022-05-03,1803,22,95.7,3
2022-05-03,1804,20,118.4,3
2022-05-03,1805,84,469.56,3
2022-05-04,445,19,97.85,3
2022-05-04,446,47,195.99,3
2022-05-04,447,67,393.29,3
2022-05-04,448,86,350.02,3
2022-05-04,449,95,485.45,3
2022-05-04,895,53,235.32,3
2022-05-04,896,50,293,3
2022-05-04,897,55,316.8,3
2022-05-04,898,36,151.92,3
2022-05-04,899,67,378.55,3
2022-05-04,1345,42,197.4,3
2022-05-04,1346,15,87.75,3
2022-05-04,1347,23,101.43,3
2022-05-04,1348,18,76.14,3
2022-05-04,1349,12,57.24,3
2022-05-04,1801,117,644.67,3
2022-05-04,1802,33,167.64,3
2022-05-04,1803,19,82.65,3
2022-05-04,1804,22,130.24,3
2022-05-04,1805,85,475.15,3
2022-05-05,445,20,103,3
2022-05-05,446,41,170.97,3
2022-05-05,447,83,487.21,3
2022-05-05,448,82,333.74,3
2022-05-05,449,89,454.79,3
2022-05-05,895,57,253.08,3
2022-05-05,896,51,298.86,3
2022-05-05,897,51,293.76,3
2022-05-05,898,32,135.04,3
2022-05-05,899,64,361.6,3
2022-05-05,1345,43,202.1,3
2022-05-05,1346,14,81.9,3
2022-05-05,1347,27,119.07,3
2022-05-05,1348,11,46.53,3
2022-05-05,1349,16,76.32,3
2022-05-05,1801,120,661.2,3
2022-05-05,1802,40,203.2,3
2022-05-05,1803,23,100.05,3
2022-05-05,1804,19,112.48,3
2022-05-05,1805,88,491.92,3
2022-05-06,445,18,92.7,3
2022-05-06,446,37,154.29,3
2022-05-06,447,71,416.77,3
2022-05-06,448,85,345.95,3
2022-05-06,449,86,439.46,3
2022-05-06,895,63,279.72,3
2022-05-06,896,55,322.3,3
2022-05-06,897,43,247.68,3
2022-05-06,898,36,151.92,3
2022-05-06,899,65,367.25,3
2022-05-06,1345,45,211.5,3
2022-05-06,1346,16,93.6,3
2022-05-06,1347,27,119.07,3
2022-05-06,1348,18,76.14,3
2022-05-06,1349,14,66.78,3
2022-05-06,1801,113,622.63,3
2022-05-06,1802,39,198.12,3
2022-05-06,1803,22,95.7,3
2022-05-06,1804,20,118.4,3
2022-05-06,1805,85,475.15,3
2022-05-07,445,18,92.7,3
2022-05-07,446,34,141.78,3
2022-05-07,447,91,534.17,3
2022-05-07,448,63,256.41,3
2022-05-07,449,97,495.67,3
2022-05-07,895,114,506.16,3
2022-05-07,896,36,210.96,3
2022-05-07,897,111,639.36,3
2022-05-07,898,10,42.2,3
2022-05-07,899,60,339,3
2022-05-07,1345,93,437.1,3
2022-05-07,1346,14,81.9,3
2022-05-07,1347,5,22.05,3
2022-05-07,1348,34,143.82,3
2022-05-07,1349,3,14.31,3
2022-05-07,1801,83,457.33,3
2022-05-07,1802,28,142.24,3
2022-05-07,1803,37,160.95,3
2022-05-07,1804,50,296,3
2022-05-07,1805,79,441.61,3
2022-05-08,445,14,72.1,3
2022-05-08,446,39,162.63,3
2022-05-08,447,86,504.82,3
2022-05-08,448,64,260.48,3
2022-05-08,449,104,531.44,3
2022-05-08,895,91,404.04,3
2022-05-08,896,37,216.82,3
2022-05-08,897,117,673.92,3
2022-05-08,898,6,25.32,3
2022-05-08,899,43,242.95,3
2022-05-08,1345,102,479.4,3
2022-05-08,1346,12,70.2,3
2022-05-08,1347,10,44.1,3
2022-05-08,1348,36,152.28,3
2022-05-08,1349,4,19.08,3
2022-05-08,1801,74,407.74,3
2022-05-08,1802,29,147.32,3
2022-05-08,1803,32,139.2,3
2022-05-08,1804,64,378.88,3
2022-05-08,1805,92,514.28,3
2022-05-09,445,20,103,3
2022-05-09,446,41,170.97,3
2022-05-09,447,77,451.99,3
2022-05-09,448,80,325.6,3
2022-05-09,449,90,459.9,3
2022-05-09,895,55,244.2,3
2022-05-09,896,54,316.44,3
2022-05-09,897,54,311.04,3
2022-05-09,898,37,156.14,3
2022-05-09,899,64,361.6,3
2022-05-09,1345,46,216.2,3
2022-05-09,1346,13,76.05,3
2022-05-09,1347,26,114.66,3
2022-05-09,1348,17,71.91,3
2022-05-09,1349,14,66.78,3
2022-05-09,1801,118,650.18,3
2022-05-09,1802,41,208.28,3
2022-05-09,1803,22,95.7,3
2022-05-09,1804,20,118.4,3
2022-05-09,1805,88,491.92,3
2022-05-10,445,22,113.3,3
2022-05-10,446,36,150.12,3
2022-05-10,447,79,463.73,3
2022-05-10,448,78,317.46,3
2022-05-10,449,92,470.12,3
2022-05-10,895,59,261.96,3
2022-05-10,896,50,293,3
2022-05-10,897,53,305.28,3
2022-05-10,898,36,151.92,3
2022-05-10,899,65,367.25,3
2022-05-10,1345,50,235,3
2022-05-10,1346,16,93.6,3
2022-05-10,1347,25,110.25,3
2022-05-10,1348,16,67.68,3
2022-05-10,1349,12,57.24,3
2022-05-10,1801,120,661.2,3
2022-05-10,1802,41,208.28,3
2022-05-10,1803,24,104.4,3
2022-05-10,1804,15,88.8,3
2022-05-10,1805,86,480.74,3
2022-05-11,445,22,113.3,3
2022-05-11,446,40,166.8,3
2022-05-11,447,76,446.12,3
2022-05-11,448,74,301.18,3
2022-05-11,449,89,454.79,3
2022-05-11,895,44,195.36,3
2022-05-11,896,56,328.16,3
2022-05-11,897,50,288,3
2022-05-11,898,34,143.48,3
2022-05-11,899,62,350.3,3
2022-05-11,1345,44,206.8,3
2022-05-11,1346,17,99.45,3
2022-05-11,1347,23,101.43,3
2022-05-11,1348,17,71.91,3
2022-05-11,1349,13,62.01,3
2022-05-11,1801,113,622.63,3
2022-05-11,1802,34,172.72,3
2022-05-11,1803,26,113.1,3
2022-05-11,1804,24,142.08,3
2022-05-11,1805,86,480.74,3
2022-05-12,445,18,92.7,3
2022-05-12,446,32,133.44,3
2022-05-12,447,72,422.64,3
2022-05-12,448,85,345.95,3
2022-05-12,449,89,454.79,3
2022-05-12,895,55,244.2,3
2022-05-12,896,47,275.42,3
2022-05-12,897,45,259.2,3
2022-05-12,898,33,139.26,3
2022-05-12,899,70,395.5,3
2022-05-12,1345,43,202.1,3
2022-05-12,1346,14,81.9,3
2022-05-12,1347,27,119.07,3
2022-05-12,1348,13,54.99,3
2022-05-12,1349,14,66.78,3
2022-05-12,1801,126,694.26,3
2022-05-12,1802,38,193.04,3
2022-05-12,1803,24,104.4,3
2022-05-12,1804,25,148,3
2022-05-12,1805,86,480.74,3
2022-05-13,445,22,113.3,3
2022-05-13,446,44,183.48,3
2022-05-13,447,69,405.03,3
2022-05-13,448,74,301.18,3
2022-05-13,449,89,454.79,3
2022-05-13,895,61,270.84,3
2022-05-13,896,51,298.86,3
2022-05-13,897,42,241.92,3
2022-05-13,898,35,147.7,3
2022-05-13,899,64,361.6,3
2022-05-13,1345,40,188,3
2022-05-13,1346,17,99.45,3
2022-05-13,1347,26,114.66,3
2022-05-13,1348,19,80.37,3
2022-05-13,1349,14,66.78,3
2022-05-13,1801,111,611.61,3
2022-05-13,1802,36,182.88,3
2022-05-13,1803,24,104.4,3
2022-05-13,1804,26,153.92,3
2022-05-13,1805,87,486.33,3
2022-05-14,445,16,82.4,3
2022-05-14,446,35,145.95,3
2022-05-14,447,73,428.51,3
2022-05-14,448,68,276.76,3
2022-05-14,449,117,597.87,3
2022-05-14,895,84,372.96,3
2022-05-14,896,33,193.38,3
2022-05-14,897,111,639.36,3
2022-05-14,898,11,46.42,3
2022-05-14,899,53,299.45,3
2022-05-14,1345,91,427.7,3
2022-05-14,1346,8,46.8,3
2022-05-14,1347,8,35.28,3
2022-05-14,1348,41,173.43,3
2022-05-14,1349,9,42.93,3
2022-05-14,1801,81,446.31,3
2022-05-14,1802,25,127,3
2022-05-14,1803,28,121.8,3
2022-05-14,1804,65,384.8,3
2022-05-14,1805,93,519.87,3
2022-05-15,445,20,103,3
2022-05-15,446,41,170.97,3
2022-05-15,447,100,587,3
2022-05-15,448,56,227.92,3
2022-05-15,449,109,556.99,3
2022-05-15,895,82,364.08,3
2022-05-15,896,37,216.82,3
2022-05-15,897,118,679.68,3
2022-05-15,898,7,29.54,3
2022-05-15,899,45,254.25,3
2022-05-15,1345,92,432.4,3
2022-05-15,1346,14,81.9,3
2022-05-15,1347,11,48.51,3
2022-05-15,1348,31,131.13,3
2022-05-15,1349,3,14.31,3
2022-05-15,1801,70,385.7,3
2022-05-15,1802,34,172.72,3
2022-05-15,1803,35,152.25,3
2022-05-15,1804,83,491.36,3
2022-05-15,1805,88,491.92,3
2022-05-16,445,19,97.85,3
2022-05-16,446,43,179.31,3
2022-05-16,447,80,469.6,3
2022-05-16,448,72,293.04,3
2022-05-16,449,90,459.9,3
2022-05-16,895,60,266.4,3
2022-05-16,896,52,304.72,3
2022-05-16,897,53,305.28,3
2022-05-16,898,37,156.14,3
2022-05-16,899,68,384.2,3
2022-05-16,1345,45,211.5,3
2022-05-16,1346,18,105.3,3
2022-05-16,1347,26,114.66,3
2022-05-16,1348,18,76.14,3
2022-05-16,1349,11,52.47,3
2022-05-16,1801,115,633.65,3
2022-05-16,1802,34,172.72,3
2022-05-16,1803,23,100.05,3
2022-05-16,1804,16,94.72,3
2022-05-16,1805,94,525.46,3
2022-05-17,445,24,123.6,3
2022-05-17,446,36,150.12,3
2022-05-17,447,68,399.16,3
2022-05-17,448,76,309.32,3
2022-05-17,449,87,444.57,3
2022-05-17,895,56,248.64,3
2022-05-17,896,53,310.58,3
2022-05-17,897,61,351.36,3
2022-05-17,898,36,151.92,3
2022-05-17,899,71,401.15,3
2022-05-17,1345,49,230.3,3
2022-05-17,1346,18,105.3,3
2022-05-17,1347,28,123.48,3
2022-05-17,1348,18,76.14,3
2022-05-17,1349,15,71.55,3
2022-05-17,1801,119,655.69,3
2022-05-17,1802,36,182.88,3
2022-05-17,1803,24,104.4,3
2022-05-17,1804,21,124.32,3
2022-05-17,1805,76,424.84,3
2022-05-18,445,16,82.4,3
2022-05-18,446,42,175.14,3
2022-05-18,447,74,434.38,3
2022-05-18,448,74,301.18,3
2022-05-18,449,92,470.12,3
2022-05-18,895,58,257.52,3
2022-05-18,896,50,293,3
2022-05-18,897,58,334.08,3
2022-05-18,898,34,143.48,3
2022-05-18,899,66,372.9,3
2022-05-18,1345,39,183.3,3
2022-05-18,1346,16,93.6,3
2022-05-18,1347,25,110.25,3
2022-05-18,1348,19,80.37,3
2022-05-18,1349,14,66.78,3
2022-05-18,1801,114,628.14,3
2022-05-18,1802,37,187.96,3
2022-05-18,1803,31,134.85,3
2022-05-18,1804,27,159.84,3
2022-05-18,1805,88,491.92,3
2022-05-19,445,20,103,3
2022-05-19,446,38,158.46,3
2022-05-19,447,73,428.51,3
2022-05-19,448,82,333.74,3
2022-05-19,449,89,454.79,3
2022-05-19,895,66,293.04,3
2022-05-19,896,48,281.28,3
2022-05-19,897,52,299.52,3
2022-05-19,898,36,151.92,3
2022-05-19,899,60,339,3
2022-05-19,1345,40,188,3
2022-05-19,1346,13,76.05,3
2022-05-19,1347,25,110.25,3
2022-05-19,1348,14,59.22,3
2022-05-19,1349,13,62.01,3
2022-05-19,1801,116,639.16,3
2022-05-19,1802,37,187.96,3
2022-05-19,1803,20,87,3
2022-05-19,1804,20,118.4,3
2022-05-19,1805,89,497.51,3
2022-05-20,445,18,92.7,3
2022-05-20,446,42,175.14,3
2022-05-20,447,77,451.99,3
